Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:2Wi5ubKr8zSk8L3CLemyS4,b2fd357c852d458f8ea4fa557c68b37f,2026-02-11T12:19:49Z,4,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:300bSfVhnNrXHZEHKxQjPU,b2fd357c852d458f8ea4fa557c68b37f,2026-02-11T12:19:49Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:35lbRFpoCvlpUcMpP9HqDI,b2fd357c852d458f8ea4fa557c68b37f,2026-02-11T12:19:49Z,3,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:0BCItdAbnCiMsTQ597np4u,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-11T12:22:50Z,2,Great pick. Gonna check out a bunch more of their stuff. Love me some mashups!,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:1z8fIjhXQScFYTorZvPNsc,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-11T12:22:50Z,3,Shortest word but also a bloody great song.,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:2Wi5ubKr8zSk8L3CLemyS4,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-11T12:22:50Z,1,Absolute classic. Annoyed I didn't think of it to be honest.,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:35lbRFpoCvlpUcMpP9HqDI,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-11T12:22:50Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:58IDjL4DptNh76JOGnopu8,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-11T12:22:50Z,1,Really looking forward to listening to more of their stuff.,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6YsLTpkcQU8Ec0Ym74qfEx,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-11T12:22:50Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:7KnkiwFnHq2pd8XNN2id0L,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-11T12:22:50Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:0BCItdAbnCiMsTQ597np4u,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,1,When the song is infinitely better than the title and subject matter would have you believe.,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:1z8fIjhXQScFYTorZvPNsc,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,2,"More songs with Gene Kranz, please. Next time we land on the moon, it'll be to the voice of a sweaty shoutcaster.

Is this the best PSB song? Quite possibly.",3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:2Wi5ubKr8zSk8L3CLemyS4,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,1,A certified bop.,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:300bSfVhnNrXHZEHKxQjPU,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,3,"First exposure to Alcest, and I'm now following. Just what I wanted from this. Ta!",3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:35lbRFpoCvlpUcMpP9HqDI,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,0,Not my cup of tea. Sorry! ❤️,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:3WQlJpaUUbGtUqAskvGA7c,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,0,Today I found out that there's a Legoland in Yonkers. I'm not sure if it comes up in the song.,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:4jpiU50GLkAqZgwgQbSezT,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,1,"Not my usual cup of tea, but I really enjoyed this one.",3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6bUNEbXT7HovLW6BgPCBsb,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,0,I don't think he likes Caroline.,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6YsLTpkcQU8Ec0Ym74qfEx,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,1,"This was a big grower for me. Each time I listened, I felt I liked it more and more.",3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:7KnkiwFnHq2pd8XNN2id0L,026acc5a18a94f2bb1097778a32a4dae,2026-02-11T16:37:53Z,1,Why has the king got so many teeth? Is it a bad thing?,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:0BCItdAbnCiMsTQ597np4u,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,1,So fitting that the first ever Regular Features Music League track is called ‘piss’. I can’t not give this a point can I? ,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:1z8fIjhXQScFYTorZvPNsc,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,3,This was my second choice for my own pick! Lush. ,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:2Wi5ubKr8zSk8L3CLemyS4,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,2,Couldn’t get on with the terrible voice acting in this show but loved the music. Would usually mark it down for being a soundtrack but there’s not a lot on this list grabbing me. ,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:300bSfVhnNrXHZEHKxQjPU,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,0,"Not for me, this one. ",3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:35lbRFpoCvlpUcMpP9HqDI,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,0,is this a wind up? ,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:3WQlJpaUUbGtUqAskvGA7c,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,0,Popstar/Hunter the Hungry wrecked Tyler for me. ,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:4jpiU50GLkAqZgwgQbSezT,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,0,Best song on the list not about space.,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:58IDjL4DptNh76JOGnopu8,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,3,Now we’re fuckin talkin’,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6bUNEbXT7HovLW6BgPCBsb,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,1,Aye go on then. ,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6YsLTpkcQU8Ec0Ym74qfEx,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,0,"oof, no thank you ",3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:7KnkiwFnHq2pd8XNN2id0L,0e033461ae5447c6b172e593d11ec57c,2026-02-11T16:57:32Z,0,nah ,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:0BCItdAbnCiMsTQ597np4u,975e00647b384c8abeb378da24a134f7,2026-02-11T17:08:43Z,6,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6YsLTpkcQU8Ec0Ym74qfEx,975e00647b384c8abeb378da24a134f7,2026-02-11T17:08:43Z,4,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:0BCItdAbnCiMsTQ597np4u,04302c3f51ee440cbf9274f6430702ff,2026-02-11T18:28:57Z,2,I will always throw some votes at Neil,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:1z8fIjhXQScFYTorZvPNsc,04302c3f51ee440cbf9274f6430702ff,2026-02-11T18:28:57Z,3,Made me think of crabs with guns for some reason,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:58IDjL4DptNh76JOGnopu8,04302c3f51ee440cbf9274f6430702ff,2026-02-11T18:28:57Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6bUNEbXT7HovLW6BgPCBsb,04302c3f51ee440cbf9274f6430702ff,2026-02-11T18:28:57Z,4,Just the fuckin' best,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:0BCItdAbnCiMsTQ597np4u,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-12T08:31:33Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:1z8fIjhXQScFYTorZvPNsc,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-12T08:31:33Z,3,Banger,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:2Wi5ubKr8zSk8L3CLemyS4,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-12T08:31:33Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:35lbRFpoCvlpUcMpP9HqDI,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-12T08:31:33Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:4jpiU50GLkAqZgwgQbSezT,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-12T08:31:33Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6bUNEbXT7HovLW6BgPCBsb,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-12T08:31:33Z,2,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:7KnkiwFnHq2pd8XNN2id0L,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-12T08:31:33Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:0BCItdAbnCiMsTQ597np4u,d21152e7d3cd4a69b0951abdfe3e1480,2026-02-13T13:33:21Z,1,What a weird man Neil Cicierega is,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:1z8fIjhXQScFYTorZvPNsc,d21152e7d3cd4a69b0951abdfe3e1480,2026-02-13T13:33:21Z,2,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:2Wi5ubKr8zSk8L3CLemyS4,d21152e7d3cd4a69b0951abdfe3e1480,2026-02-13T13:33:21Z,3,This *slaps*,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:35lbRFpoCvlpUcMpP9HqDI,d21152e7d3cd4a69b0951abdfe3e1480,2026-02-13T13:33:21Z,0,"Babymetal are a power metal band that just happen to have 3 japanese women as the frontman, change my mind",3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6bUNEbXT7HovLW6BgPCBsb,d21152e7d3cd4a69b0951abdfe3e1480,2026-02-13T13:33:21Z,1,Points because this has my surname in it,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6YsLTpkcQU8Ec0Ym74qfEx,d21152e7d3cd4a69b0951abdfe3e1480,2026-02-13T13:33:21Z,2,What a bop,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:7KnkiwFnHq2pd8XNN2id0L,d21152e7d3cd4a69b0951abdfe3e1480,2026-02-13T13:33:21Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:1z8fIjhXQScFYTorZvPNsc,6495e706501d405b96d5a435a5903ca7,2026-02-13T16:38:56Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:2Wi5ubKr8zSk8L3CLemyS4,6495e706501d405b96d5a435a5903ca7,2026-02-13T16:38:56Z,2,"See you, Space Cowboy ✨️",3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:300bSfVhnNrXHZEHKxQjPU,6495e706501d405b96d5a435a5903ca7,2026-02-13T16:38:56Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:35lbRFpoCvlpUcMpP9HqDI,6495e706501d405b96d5a435a5903ca7,2026-02-13T16:38:56Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:3WQlJpaUUbGtUqAskvGA7c,6495e706501d405b96d5a435a5903ca7,2026-02-13T16:38:56Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:4jpiU50GLkAqZgwgQbSezT,6495e706501d405b96d5a435a5903ca7,2026-02-13T16:38:56Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:6YsLTpkcQU8Ec0Ym74qfEx,6495e706501d405b96d5a435a5903ca7,2026-02-13T16:38:56Z,2,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:7KnkiwFnHq2pd8XNN2id0L,6495e706501d405b96d5a435a5903ca7,2026-02-13T16:38:56Z,1,,3dd6ae1ed1dc422db30622ab26a2577a
spotify:track:2yY4ojg6wfEFBGVZoJuXqK,87ca0d712462497cbbc6df70f918a723,2026-02-16T10:34:51Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3R5RZugUFwx47eQDvtEKVw,87ca0d712462497cbbc6df70f918a723,2026-02-16T10:34:51Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3rtPC43A719HPrZmNgtiGe,87ca0d712462497cbbc6df70f918a723,2026-02-16T10:34:51Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:0CQddjWDflPd0dOqqVkJ2H,87ca0d712462497cbbc6df70f918a723,2026-02-16T10:34:51Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:53sQsoFm2ibaY3Ybg0TqYQ,87ca0d712462497cbbc6df70f918a723,2026-02-16T10:34:51Z,3,"Had me in the first half. Thought it was soft, then it exploded 👍🏻 ",38bf0dbff1de440a91e7f71107484fa5
spotify:track:7lBLSO5ZqE8xKxXcATFxaT,87ca0d712462497cbbc6df70f918a723,2026-02-16T10:34:51Z,2,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L2dVs7ppm3cSYpSuHId5S,87ca0d712462497cbbc6df70f918a723,2026-02-16T10:34:51Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:2L39OtNfhUKQ7VbOAVoaZL,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-16T10:54:15Z,3,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3Jgo6LJ7FdmPy3dTox9eAF,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-16T10:54:15Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3rtPC43A719HPrZmNgtiGe,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-16T10:54:15Z,2,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:48OJGqiTSwiUmDwLpAlGZ6,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-16T10:54:15Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L4GyKQouklbh1VtxVtZkL,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-16T10:54:15Z,2,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:0b4KsOdnrZlfE5VUAAzxv1,ec6e845efede4f3abfce9ac2b3254ff7,2026-02-16T10:54:15Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1pTw2cNrp9L3esxLAvWnN2,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-16T11:00:47Z,3,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:4RnHlpGuccSJvdiuybu2VD,c9020fb4892a4c77aaeded2efd21f9b4,2026-02-16T11:00:47Z,7,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:2L39OtNfhUKQ7VbOAVoaZL,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,It's Sabotage. I could listen to this every day of the week for thirty years and not get bored. I know this because I have listened to it almost every day for the past thirty years and never gotten bored.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:0b4KsOdnrZlfE5VUAAzxv1,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,Never heard The Protomen before. This is right up my alley.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:0CQddjWDflPd0dOqqVkJ2H,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,Absolute fucking classic. The album version has a slightly longer riff for the intro that makes it rock that little bit harder.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L2dVs7ppm3cSYpSuHId5S,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,0,The vocals are not at all what I expected from the band name and tiny album image.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L4GyKQouklbh1VtxVtZkL,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,"Insane, but fucking great.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:1pTw2cNrp9L3esxLAvWnN2,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,"Not my favourite of the 80s pomp synth+guitar bands, but one of their better efforts.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:2yY4ojg6wfEFBGVZoJuXqK,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,0,"Transported immediately back to Kerrang! circa 2002, even though I don't know when this actually came out.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:3Jgo6LJ7FdmPy3dTox9eAF,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,0,I have seen this album cover before. For some reason I thought they were a hip-hop group. Maybe they are and this is their one rock song.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3R5RZugUFwx47eQDvtEKVw,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,Oh. Fuck. YES.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3rtPC43A719HPrZmNgtiGe,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,0,"You know, I've never heard the non-remixed version before. Sounds oddly slowed down after hearing the other version all these years.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:48OJGqiTSwiUmDwLpAlGZ6,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,I'll amend the above person's statement to say it's only humanly possible to listen to this entire album at max volume.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:4RnHlpGuccSJvdiuybu2VD,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,It's cheating because I know for sure who submitted this.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:53sQsoFm2ibaY3Ybg0TqYQ,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,"Okay, now he's yelling more like I expected in the first song. Still like it though.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:6p8eFfPw3nQkf37aT3AkmK,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,1,"The actual album it's from is patchy and marked the end of Bruce's first tenure with the band, but damn if he didn't go out (before coming back) with one of the biggest crowd-pleasers in their repertoire.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:7lBLSO5ZqE8xKxXcATFxaT,b49a4cb5ad234418b3ff4bdfd2ab321f,2026-02-16T11:16:59Z,0,"Got to turn it up because of both the quiet *and* the loud bits. Playing all the cards, the ol' switcheroo, the double deal etc. etc.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:0b4KsOdnrZlfE5VUAAzxv1,555c7be4f519498e97a6bf62888fb0df,2026-02-16T11:51:30Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L4GyKQouklbh1VtxVtZkL,555c7be4f519498e97a6bf62888fb0df,2026-02-16T11:51:30Z,4,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:2yY4ojg6wfEFBGVZoJuXqK,555c7be4f519498e97a6bf62888fb0df,2026-02-16T11:51:30Z,1,This sounded like I was about to get a bunch of heavily caffeinated beverages advertised to me in the early 2000’s,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3Jgo6LJ7FdmPy3dTox9eAF,555c7be4f519498e97a6bf62888fb0df,2026-02-16T11:51:30Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3R5RZugUFwx47eQDvtEKVw,555c7be4f519498e97a6bf62888fb0df,2026-02-16T11:51:30Z,2,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:53sQsoFm2ibaY3Ybg0TqYQ,555c7be4f519498e97a6bf62888fb0df,2026-02-16T11:51:30Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:0b4KsOdnrZlfE5VUAAzxv1,1af891d6b3bf4540a518ddd5b310e3b9,2026-02-16T11:57:34Z,0,I really like this but it didn't make the cut for my votes.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L2dVs7ppm3cSYpSuHId5S,1af891d6b3bf4540a518ddd5b310e3b9,2026-02-16T11:57:34Z,3,What a peak. This pick is going to send me on a Pitfalls spiral.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1pTw2cNrp9L3esxLAvWnN2,1af891d6b3bf4540a518ddd5b310e3b9,2026-02-16T11:57:34Z,2,Huge. Bombastic. Love it.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:2L39OtNfhUKQ7VbOAVoaZL,1af891d6b3bf4540a518ddd5b310e3b9,2026-02-16T11:57:34Z,0,Its inclusion in Star Trek Beyond really did a number on my enjoyment of the track. Sorry.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:2yY4ojg6wfEFBGVZoJuXqK,1af891d6b3bf4540a518ddd5b310e3b9,2026-02-16T11:57:34Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3rtPC43A719HPrZmNgtiGe,1af891d6b3bf4540a518ddd5b310e3b9,2026-02-16T11:57:34Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:4RnHlpGuccSJvdiuybu2VD,1af891d6b3bf4540a518ddd5b310e3b9,2026-02-16T11:57:34Z,2,This was a contender for my pick. Love it.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:6p8eFfPw3nQkf37aT3AkmK,1af891d6b3bf4540a518ddd5b310e3b9,2026-02-16T11:57:34Z,1,Meets the brief and I love Maiden. Up the Irons.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:2L39OtNfhUKQ7VbOAVoaZL,026acc5a18a94f2bb1097778a32a4dae,2026-02-16T11:59:11Z,3,Definitely getting points.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3Jgo6LJ7FdmPy3dTox9eAF,026acc5a18a94f2bb1097778a32a4dae,2026-02-16T11:59:11Z,1,Really reminds me of stuff by Fear for some reason.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:3R5RZugUFwx47eQDvtEKVw,026acc5a18a94f2bb1097778a32a4dae,2026-02-16T11:59:11Z,1,"I've heard this before, but I don't think I knew who it was. Some nice twinkly synth stuff.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:3rtPC43A719HPrZmNgtiGe,026acc5a18a94f2bb1097778a32a4dae,2026-02-16T11:59:11Z,2,This could have absolutely gone all the way with a bit of Norman Cook nonsense and 10% faster.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:48OJGqiTSwiUmDwLpAlGZ6,026acc5a18a94f2bb1097778a32a4dae,2026-02-16T11:59:11Z,3,Absofuckinglutely. Gene Trautmann doing some drumming here before Dave Grohl took over.,38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L4GyKQouklbh1VtxVtZkL,b203b8be5e7947d5835b05e671bbc328,2026-02-16T12:32:44Z,5,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:2L39OtNfhUKQ7VbOAVoaZL,b203b8be5e7947d5835b05e671bbc328,2026-02-16T12:32:44Z,3,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:48OJGqiTSwiUmDwLpAlGZ6,b203b8be5e7947d5835b05e671bbc328,2026-02-16T12:32:44Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:6p8eFfPw3nQkf37aT3AkmK,b203b8be5e7947d5835b05e671bbc328,2026-02-16T12:32:44Z,1,,38bf0dbff1de440a91e7f71107484fa5
spotify:track:48OJGqiTSwiUmDwLpAlGZ6,04302c3f51ee440cbf9274f6430702ff,2026-02-16T13:05:33Z,1,"I miss songs with satirical skits built in. Hits the brief with aplomb.

Aside: Did QotSA patent the pedal that makes their guitar solos sound like that? I don't think I've ever heard it anywhere else.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:0b4KsOdnrZlfE5VUAAzxv1,04302c3f51ee440cbf9274f6430702ff,2026-02-16T13:05:33Z,0,"I do not like Mega Man and this is a casualty as a result. Imagining the little blue helmet man in a rock opera is simply not for me. Nor is rock opera in general, if I'm honest.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:0CQddjWDflPd0dOqqVkJ2H,04302c3f51ee440cbf9274f6430702ff,2026-02-16T13:05:33Z,1,"Didn't see this coming for this category, but I struggle to disagree with it.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L2dVs7ppm3cSYpSuHId5S,04302c3f51ee440cbf9274f6430702ff,2026-02-16T13:05:33Z,0,"I have never listened to Leprous before, despite hearing the name, and I'm surprised to discover that it sounds like a sad man *with* leprosy.",38bf0dbff1de440a91e7f71107484fa5
spotify:track:1L4GyKQouklbh1VtxVtZkL,04302c3f51ee440cbf9274f6430702ff,2026-02-16T13:05:33Z,0,I'm writing this before I see the votes but I want it noted that I'll lose my mind if this doesn't do well,38bf0dbff1de440a91e7f71107484fa5
